id,read12,math12,hsgrad,inpse,catholic,read8,math8,female,race,white,black,hisp,api,nativam,parmar8,faminc8,fathed8,mothed8,fhowfar,mhowfar,fight8,0hw8,disrupt8,riskdrop8
713315,59.32,44.98,1,1,0,47.16,43.6,0,white,1,0,0,0,0,married,$25000-$34999,coll grad,junior coll,postsec ed,postsec ed,never,0,0,0
713320,49.14,46.54,0,1,0,56.62,61.64,1,white,1,0,0,0,0,married,35000-$49999,doctorate,masters,postsec ed,postsec ed,never,0,0,0
713331,37.92,41.24,1,0,0,38.72,37.49,0,white,1,0,0,0,0,married,$10000-$14999,hs grad,hs grad,coll grad,coll grad,never,0,0,1
713341,57.96,46.34,1,1,0,47.86,48.08,1,white,1,0,0,0,0,married,50000-$74999,masters,junior coll,coll grad,coll grad,never,0,0,1
713342,49.81,62.32,1,1,0,57.63,60.45,0,white,1,0,0,0,0,married,$20000-$24999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,0
713346,57.76,52.6,1,1,0,63.37,51.65,0,white,1,0,0,0,0,separated,35000-$49999,masters,masters,postsec ed,postsec ed,never,0,0,0
713351,53.04,52.44,1,1,0,43.68,46.79,0,api,0,0,0,1,0,married,35000-$49999,0t finish hs,hs grad,coll grad,coll grad,never,0,0,0
713355,49.02,40.49,1,0,0,32.25,43.4,0,white,1,0,0,0,0,married,50000-$74999,hs grad,hs grad,coll <4,coll <4,never,0,0,1
713365,49.66,49.5,0,0,0,36.83,39.5,0,white,1,0,0,0,0,married,35000-$49999,hs grad,0t finish hs,coll grad,coll grad,more than twice,1,1,1
713374,66.7,69.35,1,1,0,70.55,73.78,1,white,1,0,0,0,0,married,$15000-$19999,hs grad,coll grad,postsec ed,postsec ed,never,0,0,0
713375,30.36,50.8,1,0,0,37.2,43.44,0,white,1,0,0,0,0,0t married but cohabit,35000-$49999,hs grad,junior coll,hs grad,hs grad,once or twice,0,1,1
713382,43.04,39.45,1,0,0,39.33,35.93,0,white,1,0,0,0,0,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,more than twice,1,1,1
714003,53.66,43.88,1,0,0,47.03,47.62,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,coll <4,coll grad,coll grad,never,0,0,0
714010,53.69,52.25,1,1,0,56.69,56.08,1,api,0,0,0,1,0,married,50000-$74999,junior coll,junior coll,coll grad,coll grad,never,0,0,0
714011,61.88,69.23,1,1,0,60.19,74.31,0,white,1,0,0,0,0,married,$25000-$34999,junior coll,hs grad,coll grad,coll grad,never,0,0,0
714029,48.77,57.11,1,1,0,39.35,54.58,0,ai,0,0,0,0,1,divorced,$20000-$24999,hs grad,coll <4,postsec ed,postsec ed,once or twice,0,1,1
714039,57.99,55.32,1,1,0,44.58,46.08,1,white,1,0,0,0,0,married,35000-$49999,junior coll,junior coll,coll grad,coll grad,never,0,0,0
714049,61.25,70.93,1,1,0,63.83,65.08,0,white,1,0,0,0,0,married,35000-$49999,coll grad,coll <4,postsec ed,postsec ed,never,0,0,0
714074,62.32,55.58,1,1,0,64.23,58.96,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
715722,59.44,41.38,1,0,0,51.53,45.53,1,black,0,1,0,0,0,never married,$3000-$4999,dont k0w,hs grad,junior coll,coll grad,never,1,0,2
715760,36.16,38.28,1,1,0,39.51,38.34,1,hispanic,0,0,1,0,0,married,$1000-$2999,0t finish hs,0t finish hs,postsec ed,postsec ed,never,0,0,2
715802,52.17,57.23,1,1,0,57.75,62.26,0,white,1,0,0,0,0,married,35000-$49999,junior coll,hs grad,postsec ed,coll grad,never,0,0,0
715806,56.14,45.43,1,0,0,47,46.35,1,white,1,0,0,0,0,divorced,$5000-$7499,dont k0w,hs grad,postsec ed,postsec ed,never,0,0,1
715822,56.91,51.19,1,1,0,57.31,44.11,1,white,1,0,0,0,0,married,$20000-$24999,hs grad,junior coll,coll grad,coll grad,never,0,0,0
715825,43.27,54.17,1,1,0,34.58,59.8,1,white,1,0,0,0,0,married,7500-$9999,hs grad,junior coll,postsec ed,postsec ed,never,0,0,1
715830,47.57,45.74,1,1,0,42.92,45.54,1,white,1,0,0,0,0,married,$20000-$24999,dont k0w,hs grad,coll grad,coll grad,never,0,0,0
715843,33.5,38.88,1,0,0,43.59,51.96,0,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,hs grad,coll grad,coll grad,once or twice,1,1,0
715848,62.21,60.82,1,1,0,55.29,64.58,0,white,1,0,0,0,0,married,$1000-$2999,hs grad,hs grad,coll grad,coll grad,never,0,0,1
715855,56.83,60.9,1,1,0,59.56,64.85,1,white,1,0,0,0,0,divorced,7500-$9999,hs grad,hs grad,coll grad,coll grad,never,0,0,2
715873,62.83,63.47,1,0,0,58.72,61.97,0,white,1,0,0,0,0,married,7500-$9999,junior coll,hs grad,coll grad,coll grad,once or twice,0,1,1
715885,62.19,59.11,1,1,0,67.1,68.74,1,white,1,0,0,0,0,married,$25000-$34999,coll <4,coll <4,postsec ed,postsec ed,never,0,0,0
715892,35.66,54.25,1,0,0,53.34,62.05,0,white,1,0,0,0,0,married,$10000-$14999,0t finish hs,hs grad,coll grad,coll grad,once or twice,1,1,1
715897,60.61,65.24,1,1,0,54.54,64.65,0,white,1,0,0,0,0,married,$25000-$34999,junior coll,coll grad,coll grad,coll grad,never,0,0,0
716905,57.75,65.8,1,1,0,58.25,69.11,1,api,0,0,0,1,0,married,35000-$49999,junior coll,hs grad,coll grad,coll grad,never,0,0,0
716919,52.48,54.03,1,1,0,41.24,54.18,0,api,0,0,0,1,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
716924,37.74,41.6,0,0,0,43.96,44.13,0,black,0,1,0,0,0,married,$25000-$34999,hs grad,junior coll,coll grad,coll grad,more than twice,1,1,1
716933,41.71,53.4,1,0,0,32.51,48.48,1,hispanic,0,0,1,0,0,married,$1000-$2999,hs grad,0t finish hs,hs grad,0t finish hs,never,0,0,1
716972,61.21,66.48,1,1,0,67.63,74.29,0,white,1,0,0,0,0,married,35000-$49999,coll <4,coll <4,coll grad,coll grad,never,0,0,0
716983,64.85,62.97,1,0,0,70.55,62,1,white,1,0,0,0,0,married,$10000-$14999,hs grad,hs grad,coll <4,junior coll,never,0,0,1
716991,47.72,54.7,1,0,0,58.99,56.89,1,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,1
716993,54.55,56.71,1,1,0,45.66,60.62,0,white,1,0,0,0,0,married,50000-$74999,hs grad,coll grad,coll grad,coll grad,once or twice,1,1,0
716996,60.85,60.48,1,1,0,61.62,70.42,1,white,1,0,0,0,0,married,35000-$49999,masters,junior coll,coll grad,coll grad,never,0,0,0
718203,59.46,65.42,1,1,0,65.64,71.09,1,white,1,0,0,0,0,married,$15000-$19999,coll grad,hs grad,coll grad,coll grad,never,0,0,0
718205,48.29,51.2,1,1,0,49.65,48.64,0,white,1,0,0,0,0,married,50000-$74999,hs grad,junior coll,coll <4,coll grad,once or twice,0,1,0
718235,61.2,55.7,1,1,0,59.7,57.47,1,white,1,0,0,0,0,married,$25000-$34999,junior coll,coll grad,coll grad,coll grad,never,0,0,0
718259,39.37,37.56,1,1,0,43.06,40.97,1,white,1,0,0,0,0,married,35000-$49999,0t finish hs,hs grad,hs grad,coll grad,never,0,0,1
718261,44.57,49.57,1,1,0,54.15,51.01,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,1
719241,38.28,45.67,1,1,0,42.86,50.76,1,hispanic,0,0,1,0,0,married,$20000-$24999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,0
719246,39.78,46.09,1,1,0,59.27,65.48,0,white,1,0,0,0,0,married,35000-$49999,coll <4,hs grad,coll grad,coll grad,never,0,0,0
719278,49.93,48.37,0,0,0,45.25,48.9,1,white,1,0,0,0,0,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,never,1,0,0
719279,42.1,39.74,1,0,0,36.13,39.45,1,hispanic,0,0,1,0,0,married,$1000-$2999,junior coll,hs grad,postsec ed,coll <4,never,0,0,2
719311,60.84,56.7,1,1,0,63.36,71.19,0,black,0,1,0,0,0,married,$15000-$19999,hs grad,coll <4,coll grad,coll grad,never,1,0,1
719328,65.34,63.54,1,1,0,70.55,67.02,1,black,0,1,0,0,0,married,50000-$74999,coll grad,masters,coll grad,coll grad,never,0,0,0
719339,61.35,64.32,1,1,0,66.54,65.69,1,black,0,1,0,0,0,divorced,$25000-$34999,dont k0w,coll <4,coll grad,postsec ed,never,0,0,1
719346,62.82,65.13,1,1,0,67.97,70.16,1,black,0,1,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
719367,66.18,67.52,1,1,0,64.89,69.62,1,api,0,0,0,1,0,married,$15000-$19999,coll grad,junior coll,postsec ed,postsec ed,never,0,0,0
719386,60.31,52.55,1,1,0,56.2,58.31,1,black,0,1,0,0,0,married,$25000-$34999,0t finish hs,hs grad,postsec ed,postsec ed,never,0,0,0
719406,41.7,47.27,1,1,0,41.11,43.44,0,white,1,0,0,0,0,married,$25000-$34999,junior coll,dont k0w,coll grad,coll grad,never,0,0,0
719407,60.06,53.67,1,1,0,54.73,54.57,0,white,1,0,0,0,0,married,50000-$74999,coll grad,coll <4,coll grad,coll grad,never,0,0,0
719415,40.08,48.98,1,0,0,36.13,41.05,0,hispanic,0,0,1,0,0,0t married but cohabit,$20000-$24999,hs grad,junior coll,coll <4,coll <4,never,0,0,1
719429,54.15,43.28,1,1,0,59.84,49.4,1,white,1,0,0,0,0,married,35000-$49999,hs grad,coll <4,junior coll,junior coll,never,0,0,0
719436,47.96,65.68,1,0,0,40.5,60.45,0,white,1,0,0,0,0,married,$25000-$34999,0t finish hs,hs grad,coll <4,hs grad,never,0,0,0
719437,33.49,36.49,1,1,0,40.64,40.33,0,white,1,0,0,0,0,married,35000-$49999,junior coll,hs grad,coll grad,coll grad,never,1,0,0
719454,51.24,51.09,1,1,0,45.34,45.46,1,white,1,0,0,0,0,married,$15000-$19999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
719468,64.55,62.63,1,1,0,69.15,59.73,1,white,1,0,0,0,0,married,$15000-$19999,hs grad,coll <4,coll grad,coll grad,never,0,0,0
719481,55.2,42.15,0,0,0,48.82,37.1,0,white,1,0,0,0,0,married,$5000-$7499,dont k0w,dont k0w,coll grad,coll grad,more than twice,0,1,1
719484,46.54,43.93,1,1,0,55.86,54.41,1,white,1,0,0,0,0,widowed,$25000-$34999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,3
721101,42.98,48.73,1,1,0,51.91,44.5,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,dont k0w,postsec ed,postsec ed,never,0,0,0
721121,49.63,48.03,1,1,0,39.62,52.28,1,api,0,0,0,1,0,married,$10000-$14999,junior coll,hs grad,coll grad,coll grad,never,0,0,1
721127,56.11,45.65,1,1,0,43.63,44.44,0,black,0,1,0,0,0,separated,7500-$9999,junior coll,0t finish hs,coll grad,coll grad,never,0,0,2
721172,57.42,53.82,1,0,0,45.44,51.94,0,white,1,0,0,0,0,married,$25000-$34999,0t finish hs,0t finish hs,postsec ed,postsec ed,never,1,0,1
722001,64.31,64.18,1,1,0,65.29,61.02,1,white,1,0,0,0,0,married,$20000-$24999,junior coll,junior coll,coll grad,coll grad,never,0,0,0
722017,59.71,65.06,1,1,0,57.22,60.29,0,white,1,0,0,0,0,married,50000-$74999,hs grad,coll grad,coll grad,coll grad,never,0,0,0
722023,42.87,43.57,1,0,0,49.34,42.83,0,white,1,0,0,0,0,married,$10000-$14999,0t finish hs,0t finish hs,junior coll,junior coll,never,0,0,3
722027,65.42,60.83,1,1,0,64.29,65.3,0,white,1,0,0,0,0,married,$25000-$34999,0t finish hs,hs grad,coll grad,coll grad,never,0,0,0
722042,50.47,45.19,1,1,0,40.41,43.79,1,white,1,0,0,0,0,married,$25000-$34999,dont k0w,0t finish hs,coll grad,coll grad,never,0,0,1
722067,58.41,52.7,1,1,0,53.22,58.07,1,white,1,0,0,0,0,married,50000-$74999,masters,masters,coll grad,coll grad,never,0,0,0
722079,58.71,61.28,1,1,0,54.02,59.65,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
722098,57.1,59.22,1,1,0,58.68,58.67,0,white,1,0,0,0,0,married,$20000-$24999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
723905,64.85,58.96,1,1,0,61.53,63.52,0,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
723913,53.44,51.8,1,0,0,60.93,54.36,0,white,1,0,0,0,0,married,35000-$49999,dont k0w,dont k0w,coll grad,coll grad,never,0,0,0
723917,57.13,57.98,1,0,0,63.45,61.06,0,white,1,0,0,0,0,divorced,7500-$9999,hs grad,hs grad,coll grad,coll grad,never,0,0,2
723924,44.83,39.82,1,1,0,57.93,48.41,1,white,1,0,0,0,0,married,$25000-$34999,dont k0w,dont k0w,hs grad,hs grad,never,1,0,1
723960,33.02,40.88,1,1,0,48.92,53.33,1,white,1,0,0,0,0,married,50000-$74999,junior coll,hs grad,coll grad,coll grad,never,0,0,0
723971,35.52,31.36,0,0,0,36.89,41.38,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,junior coll,more than twice,1,1,0
723972,43.08,54.59,1,1,0,39.55,46.88,0,white,1,0,0,0,0,married,35000-$49999,junior coll,junior coll,coll <4,coll <4,never,0,0,0
723978,58.48,41.35,1,1,0,51.42,56.72,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,more than twice,0,1,1
723989,57.38,60.74,1,1,0,56.36,61.33,1,white,1,0,0,0,0,married,35000-$49999,hs grad,junior coll,coll grad,coll grad,never,0,0,0
725311,53.85,46.67,1,1,0,53.49,45.13,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,once or twice,0,1,0
725328,49.45,55.52,1,0,0,40.94,45.18,0,hispanic,0,0,1,0,0,married,35000-$49999,junior coll,junior coll,junior coll,junior coll,more than twice,0,1,0
725330,60.07,66.61,1,1,0,58.65,60.97,0,white,1,0,0,0,0,married,50000-$74999,hs grad,coll grad,coll grad,coll grad,never,0,0,0
725344,49.45,66.26,1,1,0,59.23,55.79,0,white,1,0,0,0,0,married,$25000-$34999,coll grad,hs grad,coll grad,coll grad,never,0,0,0
725345,57.58,51.99,1,0,0,55.07,50.23,1,white,1,0,0,0,0,married,35000-$49999,0t finish hs,0t finish hs,hs grad,coll grad,never,0,0,1
725356,58.85,55.61,1,0,0,58.57,51.87,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,postsec ed,coll grad,never,1,0,0
725357,55.23,43.02,1,1,0,54.45,45.2,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll <4,coll <4,once or twice,0,1,1
725358,50.5,58.61,1,1,0,52.2,61.91,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
725368,56.36,42.82,0,0,0,45.78,38.57,1,white,1,0,0,0,0,married,<$1000,junior coll,hs grad,coll grad,coll grad,never,0,0,1
725371,52.27,62.44,1,1,0,56.84,53.16,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,junior coll,junior coll,never,0,0,1
725377,53.11,52.98,1,1,0,60.12,55.99,0,white,1,0,0,0,0,married,35000-$49999,coll grad,hs grad,coll grad,coll grad,more than twice,0,1,0
725398,54.22,52.04,1,1,0,66.05,53.83,1,white,1,0,0,0,0,married,50000-$74999,dont k0w,dont k0w,coll grad,coll grad,never,0,0,1
726946,59.32,48.94,1,1,0,50.69,45.75,1,api,0,0,0,1,0,married,35000-$49999,doctorate,hs grad,postsec ed,postsec ed,never,0,0,1
726967,47.34,35.77,1,0,0,43,35.56,0,black,0,1,0,0,0,married,<$1000,hs grad,0t finish hs,postsec ed,postsec ed,never,0,0,1
726976,61.47,63.36,1,1,0,64.22,67.62,0,white,1,0,0,0,0,married,$25000-$34999,masters,masters,postsec ed,postsec ed,never,0,0,0
726977,64.25,68.84,1,1,0,70.55,77.2,1,white,1,0,0,0,0,married,50000-$74999,doctorate,coll <4,postsec ed,postsec ed,never,0,0,0
726992,53.76,50.56,1,1,0,51.9,51.83,0,white,1,0,0,0,0,married,50000-$74999,doctorate,doctorate,coll grad,coll grad,never,1,0,0
728503,45.42,42.37,1,1,0,39.59,39.76,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,never,1,0,1
728526,50.27,37.83,1,1,0,46.1,47.19,1,black,0,1,0,0,0,married,$15000-$19999,hs grad,hs grad,coll grad,coll grad,never,0,0,1
728544,35.23,45.18,0,0,0,38.28,40.42,0,hispanic,0,0,1,0,0,married,$25000-$34999,hs grad,hs grad,postsec ed,coll grad,never,1,0,2
728560,31.47,30.99,1,1,0,32.45,35.54,0,white,1,0,0,0,0,married,$20000-$24999,junior coll,junior coll,junior coll,junior coll,never,0,0,0
728576,48.41,43.27,1,1,0,58.95,42.67,1,hispanic,0,0,1,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,1,0,0
728588,47.69,56.78,1,0,0,39.33,50.36,0,white,1,0,0,0,0,married,35000-$49999,0t finish hs,junior coll,postsec ed,postsec ed,never,1,0,0
728594,39.99,40.02,1,1,0,44.41,45.6,1,black,0,1,0,0,0,married,35000-$49999,doctorate,hs grad,coll grad,coll grad,never,1,0,0
729815,50.07,48.4,1,1,0,41.3,44.74,0,white,1,0,0,0,0,married,$15000-$19999,dont k0w,hs grad,coll grad,coll <4,never,0,0,1
729845,57.51,51.85,0,0,0,51.53,47.62,1,white,1,0,0,0,0,married,$20000-$24999,hs grad,hs grad,hs grad,coll <4,never,0,0,1
729872,41.29,48.75,1,0,0,41.97,50.8,0,black,0,1,0,0,0,never married,$10000-$14999,hs grad,junior coll,coll grad,coll grad,never,0,0,2
731431,57.26,42.27,1,1,0,66.5,45.13,0,white,1,0,0,0,0,married,35000-$49999,masters,coll grad,postsec ed,postsec ed,never,0,0,1
731473,57.59,61.88,1,1,0,55.88,57.96,0,white,1,0,0,0,0,married,50000-$74999,junior coll,junior coll,coll grad,coll grad,never,0,0,1
731496,33.73,43.66,1,1,0,42.25,46.44,1,white,1,0,0,0,0,married,$25000-$34999,junior coll,dont k0w,coll grad,coll grad,never,0,0,0
731905,46.28,38.66,1,1,0,48.93,43.99,0,white,1,0,0,0,0,married,50000-$74999,coll grad,hs grad,coll grad,coll grad,never,0,0,0
731937,48.33,48.44,1,1,0,43.97,39.97,1,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,dont k0w,coll grad,coll grad,never,0,0,1
731942,64.36,62.42,1,1,0,51.01,55.09,1,white,1,0,0,0,0,0t married but cohabit,$20000-$24999,hs grad,0t finish hs,coll grad,coll grad,never,0,0,0
731959,39.03,42.97,1,0,0,43.31,45.7,0,white,1,0,0,0,0,married,$15000-$19999,hs grad,dont k0w,hs grad,hs grad,never,0,0,1
731987,62.85,64.32,1,1,0,59.78,68.17,1,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,postsec ed,postsec ed,never,0,0,0
731990,48.72,40.66,1,0,0,51.62,44.6,0,white,1,0,0,0,0,married,$20000-$24999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,0
731998,63.1,67.59,1,1,0,70.55,73.33,1,white,1,0,0,0,0,married,50000-$74999,masters,coll grad,coll grad,coll grad,never,0,0,0
732000,46.7,42.28,1,1,0,57.71,48.83,0,white,1,0,0,0,0,married,$25000-$34999,junior coll,hs grad,coll grad,coll grad,once or twice,0,1,0
732003,36.34,48.4,1,0,0,42.12,55.19,1,white,1,0,0,0,0,divorced,$15000-$19999,coll <4,hs grad,coll grad,coll <4,never,0,0,1
732005,62.57,52.18,1,1,0,65.35,54.79,0,white,1,0,0,0,0,married,35000-$49999,hs grad,masters,coll grad,postsec ed,once or twice,0,1,0
732014,59.69,54.98,1,1,0,65.35,57.44,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,coll <4,coll grad,coll grad,never,0,0,0
732021,54,61.95,1,1,0,57.37,68.55,1,white,1,0,0,0,0,married,$25000-$34999,coll grad,junior coll,coll <4,coll <4,never,0,0,0
732025,59.46,48.69,1,1,0,62.84,55.53,0,ai,0,0,0,0,1,married,7500-$9999,0t finish hs,junior coll,coll grad,coll grad,never,0,0,3
732037,66.15,56.6,1,1,0,70.55,65.68,1,white,1,0,0,0,0,married,$20000-$24999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
732064,32.4,45.1,1,1,0,43.71,44.42,0,white,1,0,0,0,0,married,$25000-$34999,coll <4,hs grad,coll grad,coll grad,never,0,0,1
732078,49.32,39.26,1,0,0,43.06,41.34,1,white,1,0,0,0,0,married,35000-$49999,hs grad,0t finish hs,coll <4,coll <4,never,0,0,0
732086,34.44,47.87,1,1,0,56.66,53.27,0,white,1,0,0,0,0,married,$15000-$19999,coll grad,hs grad,coll <4,coll <4,once or twice,0,1,0
733030,50.84,55.95,0,0,0,55.17,59.89,1,black,0,1,0,0,0,separated,$3000-$4999,dont k0w,hs grad,postsec ed,postsec ed,never,0,0,2
733068,45.12,34.6,1,1,0,49.17,41.64,1,black,0,1,0,0,0,divorced,$5000-$7499,coll <4,0t finish hs,coll grad,coll grad,more than twice,0,1,3
733285,59.28,58.5,1,1,0,48.75,56,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
733320,40.85,50.65,1,1,0,46.42,50.3,0,white,1,0,0,0,0,widowed,$10000-$14999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,2
733351,48.52,48.45,1,1,0,40.76,47.12,0,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,masters,coll grad,coll grad,never,1,0,0
733377,58.55,58,1,1,0,69.15,58.27,0,white,1,0,0,0,0,married,35000-$49999,0t finish hs,hs grad,postsec ed,coll grad,never,0,0,0
733387,51.95,54.52,1,1,0,40.31,52.15,0,white,1,0,0,0,0,married,50000-$74999,masters,masters,coll grad,coll grad,once or twice,0,1,0
733394,37.55,37.01,1,1,0,33.97,38.42,1,white,1,0,0,0,0,married,50000-$74999,dont k0w,dont k0w,coll grad,coll grad,never,0,0,1
733403,54.27,61.87,1,1,0,52.22,54.14,1,white,1,0,0,0,0,married,35000-$49999,dont k0w,dont k0w,postsec ed,postsec ed,never,0,0,1
733430,57.26,50.55,1,1,0,51.34,51.6,1,white,1,0,0,0,0,married,$20000-$24999,hs grad,hs grad,junior coll,junior coll,never,0,0,0
733484,51.12,47.97,1,1,0,44.16,47.67,0,ai,0,0,0,0,1,married,35000-$49999,hs grad,hs grad,junior coll,junior coll,never,1,0,0
734002,61.65,50.45,1,0,0,62.22,42.94,1,white,1,0,0,0,0,married,$20000-$24999,hs grad,hs grad,hs grad,junior coll,never,0,0,0
734003,49.09,48.71,1,1,0,57.46,48.87,1,white,1,0,0,0,0,divorced,$15000-$19999,coll grad,hs grad,coll grad,coll grad,never,0,0,2
734023,48.94,56.04,1,1,0,53.49,51.47,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,1
734031,41.59,35.24,0,0,0,41.82,38.7,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,dont k0w,hs grad,hs grad,never,0,0,0
734043,40.15,35.13,1,0,0,33.33,37.54,0,white,1,0,0,0,0,married,$25000-$34999,junior coll,hs grad,junior coll,hs grad,never,0,0,1
734055,49.03,42.21,1,1,0,47.05,44.92,1,white,1,0,0,0,0,married,$10000-$14999,hs grad,junior coll,coll grad,coll grad,never,0,0,1
734057,57.42,59.66,1,1,0,63.06,52.7,1,white,1,0,0,0,0,married,35000-$49999,coll <4,junior coll,coll <4,postsec ed,never,0,0,0
734086,56.01,46.93,1,1,0,60.33,49.07,0,white,1,0,0,0,0,married,50000-$74999,hs grad,junior coll,coll grad,coll grad,never,0,0,0
734100,44.57,60.12,0,0,0,42.63,59.97,0,white,1,0,0,0,0,divorced,35000-$49999,0t finish hs,hs grad,junior coll,junior coll,never,1,0,3
734105,54.96,50.2,1,1,0,51.66,45.98,1,white,1,0,0,0,0,married,$20000-$24999,dont k0w,hs grad,coll grad,coll grad,never,0,0,0
734124,38.29,51.16,1,0,0,33.89,46.35,0,white,1,0,0,0,0,separated,$20000-$24999,coll grad,hs grad,coll grad,hs grad,more than twice,1,1,2
734132,57.11,54.44,1,0,0,46.87,43.99,0,white,1,0,0,0,0,married,35000-$49999,junior coll,hs grad,coll <4,coll <4,never,0,0,0
734136,65.03,61.48,1,1,0,37.41,35.72,0,white,1,0,0,0,0,divorced,$20000-$24999,dont k0w,dont k0w,hs grad,hs grad,never,1,0,2
734147,56.47,61.32,1,1,0,57.33,57.56,0,white,1,0,0,0,0,married,$15000-$19999,0t finish hs,hs grad,0t finish hs,hs grad,never,0,0,0
734152,57.4,52.62,1,1,0,67.1,47.99,1,white,1,0,0,0,0,married,$25000-$34999,junior coll,hs grad,coll grad,coll grad,never,0,0,0
734866,39.42,46.77,1,1,0,39.19,46.23,0,black,0,1,0,0,0,divorced,7500-$9999,hs grad,coll <4,postsec ed,postsec ed,once or twice,0,1,2
735622,63.1,55.39,1,1,0,55.23,54.3,0,white,1,0,0,0,0,separated,35000-$49999,coll grad,coll grad,postsec ed,coll grad,never,0,0,1
735643,51.54,53.58,1,1,0,53.24,55.75,1,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
735645,56.63,39.05,1,1,0,54.66,47.42,1,white,1,0,0,0,0,married,50000-$74999,masters,masters,coll grad,coll grad,never,0,0,0
735662,40.76,38.97,1,0,0,39.93,40.8,0,white,1,0,0,0,0,divorced,7500-$9999,junior coll,hs grad,coll <4,coll <4,more than twice,1,1,3
735670,47.33,47.55,1,0,0,48.11,44.77,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
735678,59.1,62.64,1,0,0,70.55,71.1,0,white,1,0,0,0,0,married,35000-$49999,hs grad,0t finish hs,hs grad,hs grad,never,0,0,0
735697,58.98,51.59,1,1,0,60.05,51.49,1,white,1,0,0,0,0,married,35000-$49999,coll grad,coll <4,coll <4,coll <4,never,0,0,0
735710,54.81,51.76,1,0,0,54.32,51.67,0,white,1,0,0,0,0,divorced,7500-$9999,hs grad,coll <4,junior coll,postsec ed,never,0,0,3
735733,45.26,39.27,1,0,0,46.93,40.6,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,junior coll,junior coll,never,1,0,0
